rowid;latitude;longitude;target;dbuiltup;dforest;drecreation;dbrr;dwrl;dwrn;dwrr;dcamping;dcaravan;dcross;dgolf;dheem;dhaven;dsafari;dwater;attr;dbath;lu;lc;maxmeanhaz;maxstdhaz;exp
4148.0;144500.0;384500.0;7;1.0;692.0;0.0;447.0;445.0;1407.0;1219.0;154.0;451.0;4648.0;11570.0;596.0;9783.0;3942.0;30125.0;331.0;5.0;2092.0;60.0;11.0;0.0;1.0
4149.0;145500.0;384500.0;1;0.0;1423.0;397.0;485.0;234.0;1109.0;414.0;68.0;479.0;4799.0;11104.0;1443.0;9424.0;4869.0;30740.0;219.0;5.0;1985.0;51.0;1.0;0.0;1.0
4152.0;148500.0;384500.0;1;0.0;475.0;467.0;974.0;116.0;10968.0;369.0;369.0;122.0;14587.0;29332.0;8706.0;24597.0;18999.0;23769.0;373.0;3.0;14509.0;51.0;1.0;0.0;6.0
4153.0;149500.0;384500.0;2;0.0;38.0;319.0;264.0;218.0;11397.0;376.0;376.0;701.0;14695.0;28390.0;8643.0;24351.0;18646.0;23490.0;84.0;0.0;14941.0;51.0;1.0;0.0;6.0
4167.0;163500.0;384500.0;1;0.0;3202.0;3487.0;5325.0;195.0;14142.0;151.0;151.0;3470.0;15268.0;22837.0;8882.0;22687.0;16364.0;21662.0;203.0;3.0;15624.0;51.0;1.0;0.0;1.0
4170.0;166500.0;384500.0;1;0.0;1292.0;118.0;308.0;500.0;1005.0;2176.0;199.0;3678.0;9490.0;4549.0;6236.0;6896.0;1943.0;22114.0;382.0;5.0;8512.0;51.0;5.0;0.0;6.0
4182.0;178500.0;384500.0;1;0.0;399.0;0.0;549.0;767.0;3951.0;2227.0;20.0;3306.0;2793.0;815.0;554.0;1034.0;6316.0;20846.0;295.0;5.0;7861.0;60.0;11.0;0.0;1.0
4183.0;179500.0;384500.0;2;0.0;446.0;76.0;496.0;500.0;4162.0;1335.0;272.0;2321.0;1801.0;1185.0;501.0;777.0;7274.0;20851.0;354.0;3.0;8164.0;51.0;5.0;0.0;1.0
4184.0;180500.0;384500.0;1;0.0;636.0;306.0;310.0;409.0;3991.0;620.0;259.0;1355.0;817.0;2027.0;834.0;1024.0;8242.0;20904.0;464.0;2.0;8568.0;51.0;5.0;0.0;6.0
4192.0;188500.0;384500.0;1;0.0;774.0;99.0;1079.0;550.0;3549.0;550.0;160.0;844.0;1052.0;3878.0;2680.0;2739.0;9889.0;21152.0;151.0;5.0;9636.0;51.0;5.0;0.0;6.0
4196.0;192500.0;384500.0;1;0.0;592.0;492.0;2064.0;457.0;3199.0;457.0;457.0;1768.0;2043.0;4847.0;3665.0;3703.0;10534.0;21345.0;336.0;4.0;9838.0;51.0;5.0;0.0;6.0
4200.0;196500.0;384500.0;1;0.0;1741.0;962.0;1178.0;69.0;3363.0;901.0;641.0;3576.0;4038.0;6812.0;5650.0;5668.0;11973.0;21864.0;135.0;5.0;9625.0;51.0;3.0;0.0;6.0
4214.0;210500.0;384500.0;1;0.0;601.0;0.0;1686.0;176.0;7716.0;27.0;2.0;1626.0;9936.0;12663.0;10290.0;11527.0;11065.0;24166.0;385.0;5.0;11089.0;60.0;12.0;0.0;6.0
4217.0;27966.6666666667;385966.666666667;1;0.0;367.0;29.0;1087.0;350.0;8471.0;653.0;49.0;1971.0;10655.0;13363.0;10139.0;12231.0;10668.0;24332.0;296.0;5.0;11272.0;51.0;1.0;0.0;6.0
4258.0;79500.0;385500.0;2;0.0;1964.0;0.0;2033.0;602.0;550.0;7.0;7.0;2644.0;20870.0;3412.0;10318.0;5463.0;21331.0;18155.0;288.0;5.0;7756.0;60.0;12.0;0.0;6.0
4259.0;80500.0;385500.0;3;0.0;2102.0;0.0;2594.0;1449.0;1332.0;110.0;110.0;3120.0;19954.0;3175.0;10885.0;5156.0;20915.0;17965.0;332.0;5.0;7846.0;60.0;1.0;0.0;6.0
4260.0;81500.0;385500.0;2;0.0;2404.0;495.0;2889.0;628.0;1941.0;152.0;152.0;3612.0;19222.0;3252.0;11419.0;5065.0;20627.0;17876.0;274.0;5.0;8044.0;51.0;1.0;0.0;6.0
4261.0;82500.0;385500.0;2;0.0;2692.0;174.0;3563.0;1133.0;137.0;137.0;912.0;3167.0;14999.0;6853.0;11982.0;7316.0;19659.0;18302.0;5.0;5.0;6335.0;61.0;38.0;0.0;6.0
4262.0;83500.0;385500.0;2;0.0;2685.0;448.0;3421.0;1498.0;180.0;180.0;1213.0;3089.0;14748.0;7207.0;11872.0;7617.0;19675.0;18420.0;39.0;5.0;6351.0;61.0;38.0;0.0;6.0
4264.0;85470.9492727711;385536.121341595;2;0.0;624.0;1057.0;390.0;194.0;385.0;3643.0;2897.0;629.0;10895.0;12477.0;6298.0;16406.0;10199.0;21393.0;58.0;5.0;6261.0;51.0;1.0;0.0;6.0
4278.0;106457.705597789;385530.39910159;2;0.0;200.0;0.0;2300.0;106.0;2694.0;2222.0;4946.0;2959.0;11230.0;14254.0;4171.0;19796.0;6625.0;21369.0;513.0;5.0;3407.0;60.0;12.0;0.0;6.0
4287.0;123500.0;385500.0;3;1.0;1400.0;225.0;768.0;297.0;5457.0;533.0;7608.0;2685.0;12365.0;11258.0;3858.0;22693.0;3630.0;21845.0;502.0;4.0;2205.0;51.0;1.0;0.0;6.0
4295.0;135500.0;385500.0;2;0.0;606.0;798.0;1231.0;503.0;6425.0;1497.0;7514.0;2388.0;12877.0;10260.0;4188.0;23664.0;2634.0;22092.0;188.0;4.0;1915.0;51.0;1.0;0.0;1.0
4296.0;136500.0;385500.0;1;0.0;0.0;1504.0;412.0;954.0;6949.0;1847.0;7175.0;2432.0;13444.0;9263.0;4706.0;24638.0;1644.0;22381.0;583.0;0.0;2109.0;20.0;18.0;0.0;2.0
4304.0;144500.0;385500.0;2;0.0;470.0;1434.0;341.0;374.0;8445.0;4254.0;7180.0;2252.0;13497.0;5282.0;7489.0;27745.0;2332.0;23924.0;162.0;0.0;5242.0;51.0;18.0;0.0;6.0
4305.0;145500.0;385500.0;1;0.0;981.0;721.0;1046.0;66.0;8010.0;4017.0;7473.0;1252.0;12666.0;4292.0;8334.0;26790.0;2390.0;24397.0;140.0;4.0;6183.0;11.0;2.0;0.0;1.0
4307.0;147500.0;385500.0;1;0.0;579.0;184.0;117.0;464.0;7679.0;4011.0;7730.0;252.0;11862.0;3309.0;8401.0;25839.0;2518.0;24901.0;138.0;2.0;7140.0;51.0;2.0;0.0;1.0
4323.0;163500.0;385500.0;1;0.0;996.0;0.0;1269.0;518.0;4385.0;5577.0;2906.0;736.0;8019.0;2582.0;7967.0;20232.0;7211.0;25520.0;506.0;5.0;5740.0;60.0;1.0;0.0;1.0
4326.0;166500.0;385500.0;1;0.0;109.0;202.0;845.0;139.0;2767.0;3804.0;973.0;1824.0;7404.0;4536.0;8644.0;18418.0;8359.0;25809.0;268.0;2.0;3893.0;51.0;1.0;0.0;6.0
4333.0;173500.0;385500.0;3;0.0;0.0;301.0;379.0;328.0;703.0;1515.0;23.0;1292.0;5957.0;7513.0;8508.0;15782.0;5362.0;26519.0;128.0;5.0;1845.0;20.0;18.0;0.0;6.0
4339.0;179500.0;385500.0;1;15.0;248.0;410.0;351.0;357.0;608.0;1005.0;100.0;1547.0;5019.0;8509.0;7896.0;14934.0;4363.0;26827.0;210.0;5.0;1846.0;51.0;1.0;0.0;1.0
4355.0;195500.0;385500.0;2;0.0;719.0;0.0;775.0;324.0;1315.0;371.0;85.0;2599.0;2261.0;12484.0;2353.0;10425.0;927.0;29327.0;405.0;5.0;3689.0;60.0;2.0;0.0;1.0
4356.0;196500.0;385500.0;2;0.0;380.0;108.0;587.0;824.0;2161.0;1068.0;110.0;1624.0;2907.0;11834.0;1403.0;9829.0;1902.0;29841.0;438.0;5.0;2743.0;51.0;1.0;0.0;1.0
4357.0;197500.0;385500.0;1;0.0;284.0;0.0;1024.0;730.0;2730.0;1852.0;22.0;720.0;3640.0;11235.0;524.0;9303.0;2894.0;30379.0;293.0;5.0;1855.0;60.0;1.0;0.0;1.0
4380.0;33499.7405966278;386500.275873428;2;0.0;1899.0;1955.0;3592.0;693.0;12573.0;198.0;198.0;2120.0;14184.0;24373.0;7709.0;22296.0;16274.0;21320.0;322.0;3.0;15643.0;51.0;3.0;0.0;3.0
4417.0;78500.0;386500.0;3;0.0;1249.0;377.0;848.0;1118.0;4339.0;3797.0;350.0;5202.0;5820.0;851.0;2518.0;3072.0;4209.0;20131.0;164.0;5.0;6706.0;24.0;23.0;0.0;6.0
4418.0;79500.0;386500.0;5;0.0;1520.0;354.0;718.0;589.0;4796.0;4409.0;9.0;5388.0;4829.0;716.0;1536.0;2075.0;4974.0;19986.0;24.0;2.0;6620.0;11.0;1.0;0.0;6.0
4419.0;80500.0;386500.0;5;0.0;624.0;827.0;603.0;283.0;4748.0;3568.0;581.0;4517.0;3843.0;909.0;617.0;1086.0;5810.0;19891.0;483.0;4.0;6685.0;11.0;3.0;0.0;6.0
4420.0;81500.0;386500.0;1;0.0;441.0;295.0;0.0;78.0;4908.0;2730.0;78.0;3586.0;2866.0;0.0;112.0;206.0;6692.0;19846.0;233.0;5.0;6896.0;41.0;28.0;0.0;6.0
4421.0;82500.0;386500.0;2;0.0;233.0;0.0;218.0;220.0;5133.0;2032.0;222.0;2704.0;1913.0;731.0;218.0;0.0;7460.0;19852.0;67.0;5.0;7238.0;60.0;43.0;0.0;6.0
4422.0;83500.0;386500.0;4;0.0;85.0;153.0;0.0;428.0;4984.0;1414.0;83.0;1938.0;1051.0;1730.0;708.0;622.0;7927.0;19907.0;181.0;5.0;7688.0;41.0;18.0;0.0;6.0
4423.0;84500.0;386500.0;1;0.0;483.0;394.0;658.0;832.0;4920.0;1253.0;719.0;1391.0;681.0;2729.0;1675.0;1612.0;8487.0;20013.0;534.0;5.0;8236.0;51.0;5.0;0.0;6.0
4424.0;85500.0;386500.0;1;0.0;1440.0;717.0;1263.0;1283.0;4456.0;1215.0;765.0;996.0;1266.0;3729.0;2660.0;2609.0;9122.0;20167.0;41.0;4.0;8863.0;51.0;5.0;0.0;6.0
4427.0;88407.3910917729;386751.876484486;1;0.0;1512.0;366.0;1918.0;1335.0;4180.0;233.0;149.0;1390.0;2176.0;4729.0;3650.0;3608.0;9818.0;20370.0;476.0;4.0;8862.0;51.0;5.0;0.0;6.0
4428.0;89133.2931766049;386933.359780773;2;0.0;1994.0;7.0;940.0;1369.0;4126.0;387.0;12.0;2204.0;3138.0;5729.0;4644.0;4607.0;10563.0;20619.0;180.0;5.0;8687.0;51.0;5.0;0.0;6.0
4440.0;106500.0;386500.0;1;0.0;1665.0;197.0;962.0;175.0;4686.0;1833.0;175.0;3984.0;5097.0;7729.0;6637.0;6606.0;12164.0;21250.0;426.0;3.0;8670.0;51.0;5.0;0.0;6.0
4441.0;107334.099722922;386651.226051993;2;0.0;1100.0;954.0;1685.0;293.0;5221.0;2249.0;297.0;2995.0;6087.0;8729.0;7635.0;7606.0;11870.0;21628.0;306.0;5.0;8828.0;51.0;5.0;0.0;6.0
4450.0;123500.0;386500.0;2;0.0;0.0;596.0;258.0;277.0;6591.0;1077.0;135.0;1077.0;8074.0;10729.0;9396.0;9606.0;10898.0;22498.0;107.0;0.0;9459.0;20.0;18.0;0.0;6.0
4451.0;124500.0;386500.0;53;0.0;159.0;63.0;637.0;508.0;7377.0;386.0;386.0;496.0;9069.0;11729.0;9383.0;10606.0;10522.0;22986.0;253.0;0.0;9911.0;60.0;11.0;0.0;6.0
4457.0;133863.323565946;386639.349588977;1;0.0;121.0;8.0;1105.0;352.0;8210.0;361.0;351.0;1143.0;10066.0;12729.0;9472.0;11606.0;10230.0;23507.0;126.0;5.0;10440.0;60.0;12.0;0.0;1.0
4460.0;136500.0;386500.0;1;0.0;0.0;111.0;376.0;767.0;9063.0;1215.0;133.0;2030.0;11021.0;13682.0;9574.0;12560.0;9980.0;23984.0;248.0;2.0;10960.0;20.0;1.0;0.0;1.0
4464.0;140500.0;386500.0;1;0.0;5320.0;0.0;4404.0;298.0;5083.0;88.0;88.0;1948.0;25513.0;7106.0;7875.0;8622.0;23425.0;19235.0;281.0;5.0;7693.0;60.0;12.0;0.0;6.0
4472.0;148500.0;386500.0;2;0.0;2891.0;242.0;2022.0;1319.0;2708.0;1952.0;540.0;2694.0;23162.0;4799.0;8410.0;6554.0;22025.0;18230.0;687.0;5.0;7478.0;51.0;1.0;0.0;1.0
4474.0;150500.0;386500.0;1;1.0;2073.0;0.0;1361.0;768.0;1847.0;1379.0;599.0;2139.0;22290.0;4031.0;8824.0;5904.0;21591.0;17979.0;294.0;5.0;7264.0;60.0;12.0;0.0;1.0
4487.0;163500.0;386500.0;1;0.0;2022.0;339.0;2476.0;109.0;1382.0;346.0;346.0;2446.0;18071.0;2739.0;11319.0;4231.0;19535.0;16940.0;307.0;-1.0;7365.0;51.0;1.0;0.0;1.0
4495.0;171500.0;386500.0;1;1.0;2153.0;0.0;3195.0;695.0;175.0;175.0;372.0;2718.0;14763.0;6384.0;11528.0;6744.0;19080.0;17674.0;397.0;5.0;5765.0;60.0;12.0;0.0;6.0
4521.0;197500.0;386500.0;1;0.0;1007.0;153.0;2774.0;493.0;2303.0;2391.0;4454.0;3263.0;10269.0;14241.0;5126.0;19542.0;6743.0;20374.0;905.0;4.0;4239.0;51.0;1.0;0.0;6.0
4558.0;45500.0;387500.0;1;0.0;506.0;106.0;1078.0;906.0;6480.0;5181.0;6504.0;1154.0;10460.0;2259.0;9017.0;24584.0;2276.0;24603.0;70.0;5.0;8401.0;51.0;2.0;0.0;6.0
4584.0;80500.0;387500.0;3;0.0;2218.0;69.0;558.0;205.0;6415.0;5947.0;4868.0;2336.0;8259.0;554.0;8725.0;21730.0;5001.0;26386.0;344.0;5.0;7487.0;51.0;2.0;0.0;6.0
4585.0;81500.0;387500.0;1;0.0;1869.0;109.0;1507.0;57.0;5749.0;5713.0;3873.0;2074.0;7648.0;1505.0;8797.0;20788.0;5968.0;26432.0;411.0;5.0;6495.0;51.0;2.0;0.0;6.0
4586.0;82500.0;387500.0;7;0.0;1966.0;333.0;2206.0;60.0;4926.0;5064.0;2881.0;1725.0;7124.0;2494.0;8944.0;19851.0;6944.0;26515.0;536.0;5.0;5505.0;51.0;1.0;0.0;6.0
4587.0;83500.0;387500.0;5;1.0;1464.0;0.0;2232.0;526.0;4181.0;4544.0;1897.0;1908.0;6709.0;3490.0;9199.0;18922.0;7927.0;26635.0;182.0;5.0;4518.0;60.0;2.0;0.0;6.0
4588.0;84500.0;387500.0;4;0.0;1067.0;109.0;1769.0;289.0;3522.0;3673.0;945.0;2491.0;6424.0;4487.0;9552.0;17999.0;8450.0;26792.0;109.0;5.0;3540.0;51.0;1.0;0.0;6.0
4589.0;85500.0;387500.0;3;0.0;764.0;0.0;1470.0;1231.0;2863.0;2711.0;148.0;2008.0;6287.0;5486.0;9303.0;17086.0;7463.0;26986.0;80.0;5.0;2577.0;60.0;2.0;0.0;6.0
4593.0;89488.7966804979;387517.178423237;2;0.0;609.0;639.0;900.0;673.0;2113.0;1789.0;54.0;1031.0;6308.0;6485.0;8514.0;16182.0;6479.0;27215.0;346.0;5.0;1658.0;51.0;1.0;0.0;6.0
4599.0;99500.0;387500.0;1;0.0;499.0;592.0;754.0;742.0;1565.0;544.0;50.0;758.0;4731.0;8483.0;7100.0;14414.0;4534.0;27775.0;219.0;3.0;914.0;51.0;1.0;0.0;6.0
4613.0;119500.0;387500.0;1;0.0;734.0;0.0;844.0;60.0;31.0;829.0;31.0;2162.0;903.0;12499.0;3638.0;10367.0;1210.0;29723.0;317.0;5.0;4542.0;60.0;16.0;0.0;6.0
4617.0;123500.0;387500.0;4;0.0;0.0;258.0;258.0;48.0;1954.0;480.0;28.0;1618.0;2353.0;11072.0;1938.0;9021.0;2258.0;30696.0;264.0;0.0;2542.0;20.0;18.0;0.0;6.0
4625.0;131534.727420667;387526.143657897;1;0.0;996.0;492.0;896.0;825.0;2136.0;1754.0;411.0;1408.0;3024.0;9335.0;2010.0;7560.0;3268.0;32333.0;354.0;4.0;392.0;51.0;61.0;0.0;1.0
4626.0;132500.0;387500.0;1;0.0;754.0;867.0;215.0;57.0;1165.0;1162.0;57.0;1882.0;3512.0;8906.0;2802.0;7286.0;3457.0;32922.0;242.0;5.0;1370.0;51.0;1.0;0.0;1.0
4627.0;133500.0;387500.0;1;2.0;1269.0;424.0;577.0;66.0;419.0;419.0;66.0;1063.0;4028.0;8509.0;3632.0;7054.0;3743.0;33537.0;159.0;5.0;2244.0;51.0;1.0;0.0;1.0
4628.0;134500.0;387500.0;1;0.0;1690.0;61.0;325.0;65.0;73.0;65.0;63.0;342.0;4330.0;7994.0;4377.0;6674.0;3849.0;34219.0;493.0;5.0;2912.0;51.0;6.0;0.0;1.0
4629.0;135500.0;387500.0;1;0.0;2454.0;2026.0;1269.0;1305.0;8389.0;174.0;70.0;1239.0;12902.0;29786.0;7697.0;23929.0;18810.0;23184.0;182.0;4.0;11836.0;51.0;5.0;0.0;1.0
4632.0;138500.0;387500.0;1;0.0;1182.0;820.0;1233.0;49.0;8995.0;315.0;49.0;612.0;12954.0;29083.0;7332.0;23489.0;18135.0;22704.0;281.0;4.0;12525.0;51.0;5.0;0.0;6.0
4641.0;147500.0;387500.0;1;0.0;1453.0;1134.0;1371.0;31.0;10591.0;374.0;31.0;1793.0;12900.0;26347.0;6502.0;21901.0;16080.0;20999.0;334.0;4.0;14068.0;51.0;5.0;0.0;6.0
4642.0;148500.0;387500.0;1;0.0;931.0;742.0;2250.0;742.0;11170.0;963.0;543.0;1143.0;13017.0;25347.0;6546.0;21592.0;15675.0;20657.0;276.0;3.0;14458.0;51.0;5.0;0.0;1.0
4643.0;149500.0;387500.0;1;0.0;975.0;1156.0;3201.0;468.0;11805.0;1102.0;390.0;1172.0;13208.0;24347.0;6740.0;21325.0;15324.0;20357.0;426.0;2.0;14671.0;51.0;5.0;0.0;1.0
4646.0;152500.0;387500.0;1;0.0;1457.0;1986.0;3941.0;119.0;12465.0;1339.0;119.0;1797.0;13455.0;23396.0;7065.0;21127.0;15058.0;20129.0;650.0;2.0;14895.0;51.0;5.0;0.0;6.0
4647.0;153500.0;387500.0;2;0.0;1358.0;2144.0;1549.0;11.0;915.0;1761.0;11.0;4342.0;13567.0;7967.0;10270.0;10750.0;5169.0;21418.0;234.0;4.0;4902.0;51.0;2.0;0.0;1.0
4662.0;168500.0;387500.0;3;0.0;1370.0;774.0;1114.0;5.0;5747.0;4138.0;5.0;4024.0;4145.0;1128.0;1401.0;1317.0;5869.0;18894.0;74.0;0.0;5696.0;11.0;1.0;0.0;1.0
4663.0;169500.0;387500.0;1;0.0;421.0;698.0;470.0;216.0;5880.0;3442.0;280.0;3676.0;3260.0;823.0;980.0;695.0;6152.0;18846.0;132.0;5.0;5942.0;51.0;5.0;0.0;1.0
4669.0;175500.0;387500.0;2;0.0;1612.0;874.0;1937.0;350.0;5396.0;1136.0;363.0;0.0;1990.0;3844.0;2942.0;2799.0;8404.0;19184.0;21.0;5.0;8139.0;51.0;1.0;0.0;6.0
4678.0;184500.0;387500.0;1;0.0;2822.0;953.0;1150.0;712.0;5125.0;94.0;184.0;1964.0;3498.0;5804.0;4825.0;4734.0;9950.0;19658.0;260.0;4.0;7695.0;51.0;5.0;0.0;6.0
4700.0;206500.0;387500.0;5;0.0;2830.0;927.0;683.0;999.0;5273.0;419.0;419.0;2964.0;4401.0;6793.0;5795.0;5718.0;10778.0;19966.0;738.0;3.0;7625.0;51.0;5.0;0.0;6.0
4702.0;208500.0;387500.0;1;0.0;1848.0;651.0;1200.0;132.0;5591.0;1120.0;132.0;3964.0;5338.0;7785.0;6774.0;6705.0;11633.0;20319.0;255.0;4.0;7676.0;51.0;1.0;0.0;6.0
4704.0;210500.0;387500.0;3;0.0;365.0;1015.0;1021.0;990.0;6623.0;1377.0;990.0;2014.0;7261.0;9773.0;8531.0;8682.0;10488.0;21149.0;169.0;0.0;8152.0;51.0;1.0;0.0;6.0
4705.0;211500.0;387500.0;2;0.0;0.0;122.0;39.0;39.0;7280.0;630.0;39.0;1072.0;8234.0;10769.0;8398.0;9674.0;9997.0;21621.0;225.0;1.0;8556.0;21.0;18.0;0.0;6.0
4706.0;212500.0;387500.0;2;2.0;241.0;15.0;248.0;205.0;8002.0;216.0;216.0;486.0;9212.0;11766.0;8384.0;10667.0;9586.0;22129.0;34.0;5.0;9054.0;51.0;11.0;0.0;6.0
4709.0;25580.4983702179;388554.406130268;4;0.0;451.0;440.0;617.0;724.0;8776.0;901.0;287.0;1139.0;10194.0;12763.0;8480.0;11662.0;9265.0;22669.0;602.0;5.0;9630.0;51.0;2.0;0.0;6.0
4733.0;49500.0;388500.0;1;0.0;5166.0;0.0;4255.0;693.0;5192.0;27.0;27.0;1463.0;25280.0;6896.0;7391.0;8336.0;23000.0;18776.0;295.0;-1.0;7205.0;60.0;12.0;0.0;6.0
4750.0;76500.0;388500.0;1;0.0;1633.0;16.0;716.0;223.0;2566.0;731.0;157.0;1350.0;21868.0;3467.0;7922.0;5186.0;20715.0;17024.0;1031.0;5.0;6291.0;61.0;12.0;0.0;6.0
4754.0;80500.0;388500.0;7;0.0;699.0;545.0;1165.0;451.0;2486.0;916.0;206.0;2108.0;19164.0;1577.0;9661.0;3590.0;19420.0;16377.0;406.0;5.0;6282.0;51.0;2.0;0.0;6.0
4755.0;81500.0;388500.0;25;0.0;1071.0;335.0;1527.0;123.0;2217.0;421.0;123.0;2274.0;18283.0;1807.0;10369.0;3475.0;19073.0;16279.0;420.0;3.0;6590.0;51.0;1.0;0.0;6.0
4756.0;82500.0;388500.0;2;0.0;1822.0;267.0;2270.0;23.0;1276.0;23.0;268.0;1638.0;17388.0;2430.0;11112.0;3611.0;18739.0;16209.0;310.0;5.0;6591.0;51.0;1.0;0.0;6.0
4759.0;85500.0;388500.0;2;0.0;2660.0;73.0;3168.0;90.0;559.0;90.0;90.0;1557.0;16562.0;3254.0;11528.0;4046.0;18523.0;16267.0;528.0;5.0;5968.0;51.0;4.0;0.0;6.0
4763.0;89500.0;388500.0;1;0.0;1868.0;106.0;3072.0;98.0;785.0;98.0;246.0;1921.0;14911.0;5083.0;11109.0;5332.0;18178.0;16498.0;305.0;5.0;5011.0;51.0;1.0;0.0;6.0
4769.0;95479.674796748;388713.86630533;1;0.0;1073.0;27.0;1804.0;211.0;580.0;357.0;340.0;1425.0;13355.0;6602.0;10222.0;6963.0;18049.0;16958.0;413.0;5.0;4745.0;51.0;36.0;0.0;6.0
4774.0;100500.0;388500.0;2;0.0;41.0;38.0;2288.0;44.0;57.0;923.0;1320.0;3767.0;8834.0;9335.0;6760.0;13775.0;12506.0;19237.0;145.0;5.0;6281.0;51.0;6.0;0.0;6.0
4775.0;101500.0;388500.0;2;0.0;594.0;0.0;1706.0;77.0;795.0;1249.0;1074.0;3088.0;8959.0;10054.0;6719.0;14510.0;11774.0;19427.0;116.0;5.0;6578.0;51.0;12.0;0.0;6.0
4791.0;121500.0;388500.0;1;0.0;720.0;234.0;1899.0;698.0;1357.0;2901.0;3175.0;3113.0;9047.0;13320.0;6275.0;18353.0;7955.0;19305.0;208.0;1.0;5616.0;51.0;2.0;0.0;6.0
4792.0;122500.0;388500.0;6;0.0;1388.0;60.0;2130.0;168.0;2312.0;2636.0;4150.0;3813.0;9316.0;14197.0;6095.0;19335.0;7003.0;19378.0;192.0;4.0;5132.0;51.0;1.0;0.0;6.0
4793.0;123500.0;388500.0;4;1.0;732.0;0.0;1594.0;866.0;3294.0;1661.0;5134.0;4625.0;9680.0;13302.0;5841.0;20319.0;6067.0;19503.0;975.0;5.0;4809.0;60.0;12.0;0.0;6.0
4794.0;124500.0;388500.0;1;1.0;277.0;0.0;982.0;1034.0;4285.0;685.0;6087.0;4921.0;10131.0;12307.0;5744.0;21305.0;5154.0;19678.0;276.0;5.0;4439.0;60.0;12.0;35.130001068115234;6.0
4798.0;128500.0;388500.0;1;0.0;1286.0;233.0;1845.0;482.0;7272.0;1763.0;5283.0;4142.0;11892.0;9330.0;6424.0;24269.0;2803.0;20489.0;465.0;4.0;4012.0;51.0;2.0;0.0;1.0
4799.0;129471.871624467;388529.110598488;1;0.0;562.0;322.0;1591.0;245.0;8269.0;2691.0;4993.0;3258.0;12584.0;8341.0;6922.0;25259.0;2355.0;20848.0;251.0;5.0;4344.0;51.0;2.0;0.0;1.0
4803.0;133500.0;388500.0;5;0.0;199.0;1108.0;37.0;406.0;6732.0;5512.0;5266.0;1731.0;12532.0;5399.0;8773.0;27226.0;1237.0;22163.0;176.0;0.0;6259.0;51.0;23.0;33.939998626708984;1.0
4804.0;134500.0;388500.0;3;0.0;197.0;567.0;557.0;178.0;6212.0;6008.0;5561.0;2096.0;11632.0;4436.0;9426.0;26253.0;422.0;22673.0;434.0;0.0;7066.0;24.0;18.0;0.0;1.0
4808.0;138500.0;388500.0;2;0.0;771.0;371.0;1069.0;658.0;5343.0;5343.0;5343.0;476.0;9062.0;1780.0;9449.0;23346.0;2831.0;24385.0;578.0;5.0;9439.0;51.0;1.0;0.0;6.0
4809.0;139500.0;388500.0;3;1.0;1770.0;799.0;1176.0;923.0;5324.0;5324.0;5324.0;937.0;8270.0;1188.0;9666.0;22383.0;3824.0;25009.0;268.0;5.0;8439.0;51.0;1.0;0.0;1.0
4815.0;145500.0;388500.0;1;0.0;2765.0;46.0;1280.0;404.0;5423.0;5423.0;4705.0;1865.0;7527.0;1286.0;9723.0;21423.0;4820.0;25658.0;52.0;4.0;7440.0;62.0;1.0;0.0;1.0
4819.0;149500.0;388500.0;3;1.0;2095.0;532.0;3081.0;76.0;4927.0;3672.0;1902.0;2842.0;5784.0;3706.0;10155.0;18568.0;7814.0;27626.0;510.0;4.0;4440.0;51.0;1.0;0.0;1.0
4823.0;153500.0;388500.0;1;1.0;1578.0;0.0;2722.0;572.0;4273.0;3239.0;914.0;2850.0;5451.0;4658.0;9623.0;17627.0;8656.0;27777.0;457.0;5.0;3441.0;60.0;12.0;33.56999969482422;6.0
4824.0;154500.0;388500.0;1;2.0;964.0;0.0;1842.0;680.0;3526.0;2549.0;101.0;1854.0;5289.0;5626.0;8751.0;16693.0;7695.0;27964.0;322.0;5.0;2442.0;60.0;12.0;33.43000030517578;1.0
4831.0;161500.0;388500.0;1;0.0;1737.0;305.0;2214.0;852.0;1608.0;1326.0;283.0;750.0;2645.0;10556.0;5135.0;12181.0;3266.0;29394.0;269.0;4.0;2458.0;51.0;1.0;0.0;6.0
4835.0;165500.0;388500.0;5;0.0;705.0;62.0;158.0;54.0;647.0;1616.0;49.0;1171.0;155.0;11864.0;4124.0;9707.0;2208.0;30614.0;195.0;5.0;4644.0;51.0;1.0;0.0;2.0
4838.0;168500.0;388500.0;1;3.0;445.0;0.0;169.0;585.0;3003.0;704.0;116.0;1510.0;1671.0;9660.0;2385.0;7619.0;2881.0;32069.0;329.0;5.0;1777.0;60.0;11.0;32.75;1.0
4840.0;170500.0;388500.0;3;0.0;78.0;1141.0;9.0;430.0;2496.0;1588.0;79.0;1956.0;2128.0;8466.0;2809.0;6626.0;2269.0;33154.0;123.0;5.0;862.0;51.0;1.0;0.0;6.0
4846.0;176500.0;388500.0;1;0.0;1845.0;1433.0;1057.0;931.0;7876.0;607.0;134.0;700.0;12215.0;28998.0;6926.0;23159.0;18023.0;22410.0;264.0;3.0;11368.0;51.0;6.0;0.0;1.0
4858.0;188500.0;388500.0;1;0.0;846.0;449.0;790.0;186.0;8053.0;186.0;186.0;381.0;12002.0;28343.0;6453.0;22648.0;17377.0;21876.0;308.0;5.0;11589.0;51.0;5.0;0.0;6.0
