cellid;biteid
87101;9398
55080;9399
25429;9400
138688;9401
76536;9402
80863;9403
132587;9404
87414;9405
83514;9406
5118;9407
94908;9408
121126;9409
53510;9410
57613;9411
54258;9412
142789;9413
124352;9414
77595;9415
12114;9416
23423;9417
72696;9418
143345;9419
117901;9420
73499;9421
136596;9422
55080;9423
86987;9424
48817;9425
71805;9426
64095;9427
18340;9428
69511;9429
14153;9430
58572;9431
49666;9432
86987;9433
85248;9434
66132;9435
55822;9436
42201;9437
727;9438
61133;9439
85709;9440
72388;9441
68989;9442
72994;9443
131339;9444
127129;9445
83165;9446
74384;9447
130242;9448
98102;9449
65405;9450
69242;9451
110389;9452
83503;9453
73454;9454
108339;9455
110688;9456
120170;9457
31094;9458
1859;9459
79064;9460
139468;9461
57791;9462
1405;9463
65399;9464
77904;9465
59380;9466
127129;9467
143710;9468
74795;9469
60047;9470
68425;9471
134169;9472
89687;9473
106501;9474
98161;9475
49652;9476
100640;9477
140081;9478
62620;9479
5976;9480
107043;9481
139691;9482
10911;9483
45996;9484
66234;9485
83329;9486
99747;9487
76048;9488
142162;9489
101805;9490
62200;9491
96727;9492
85577;9493
70677;9494
62033;9495
79009;9496
113808;9497
569;9498
97759;9499
127129;9500
122560;9501
74148;9502
142761;9503
132181;9504
84241;9505
26218;9506
65017;9507
70977;9508
30061;9509
33737;9510
124738;9511
70615;9512
11890;9513
115365;9514
79317;9515
61385;9516
75258;9517
50137;9518
143514;9519
50931;9520
90905;9521
86321;9522
9944;9523
30061;9524
64194;9525
11643;9526
127129;9527
134603;9528
90905;9529
117892;9530
569;9531
101523;9532
66397;9533
62762;9534
70677;9535
65246;9536
143526;9537
13931;9538
48161;9539
62715;9540
119134;9541
119134;9542
80863;9543
24067;9544
38730;9545
38731;9546
85536;9547
101516;9548
10937;9549
96881;9550
62027;9551
79288;9552
123710;9553
67436;9554
68360;9555
32189;9556
21839;9557
80779;9558
76849;9559
69163;9560
26966;9561
102635;9562
64896;9563
79063;9564
117699;9565
80028;9566
60494;9567
63016;9568
65246;9569
10431;9570
18211;9571
87594;9572
71679;9573
119387;9574
51440;9575
63865;9576
102328;9577
62626;9578
82862;9579
73242;9580
60494;9581
58113;9582
65190;9583
50383;9584
63797;9585
131851;9586
70271;9587
62883;9588
121910;9589
82067;9590
77406;9591
104378;9592
59749;9593
65225;9594
412;9595
106501;9596
64530;9597
31971;9598
114156;9599
107731;9600
81690;9601
56789;9602
80010;9603
24884;9604
118785;9605
54559;9606
10458;9607
131288;9608
38921;9609
41031;9610
24728;9611
50943;9612
84936;9613
72994;9614
83226;9615
130715;9616
12649;9617
65314;9618
111685;9619
67106;9620
133800;9621
34711;9622
84870;9623
57431;9624
117961;9625
88214;9626
79738;9627
67645;9628
95648;9629
62182;9630
83165;9631
71572;9632
80922;9633
41219;9634
118327;9635
29005;9636
121127;9637
34490;9638
86799;9639
55190;9640
91985;9641
72031;9642
39412;9643
64009;9644
101526;9645
128553;9646
118649;9647
22604;9648
11626;9649
81952;9650
15378;9651
89103;9652
94983;9653
19018;9654
130028;9655
31632;9656
55187;9657
34235;9658
8464;9659
142106;9660
129960;9661
91511;9662
83816;9663
106502;9664
59761;9665
23700;9666
73590;9667
108339;9668
69628;9669
80918;9670
49757;9671
109242;9672
66971;9673
19018;9674
48756;9675
60494;9676
25160;9677
124144;9678
105827;9679
60701;9680
131852;9681
59716;9682
31887;9683
140014;9684
51090;9685
61836;9686
135596;9687
63999;9688
123719;9689
128549;9690
143109;9691
110703;9692
123492;9693
102895;9694
88570;9695
141890;9696
68915;9697
45624;9698
30238;9699
57106;9700
28398;9701
117401;9702
127129;9703
30246;9704
44770;9705
36439;9706
109242;9707
8984;9708
19018;9709
70589;9710
123938;9711
7553;9712
44770;9713
107876;9714
68850;9715
21105;9716
7452;9717
81612;9718
110332;9719
120033;9720
120033;9721
139029;9722
120496;9723
19018;9724
114949;9725
56461;9726
10672;9727
101783;9728
53981;9729
56861;9730
55081;9731
142204;9732
101517;9733
143745;9734
143745;9735
143745;9736
76065;9737
67999;9738
75120;9739
143712;9740
127129;9741
57159;9742
47928;9743
108037;9744
118295;9745
55821;9746
25124;9747
121834;9748
44014;9749
49710;9750
104541;9751
10937;9752
116533;9753
75565;9754
84;9755
70510;9756
29093;9757
67266;9758
65398;9759
68146;9760
111023;9761
27262;9762
120428;9763
65633;9764
76751;9765
138074;9766
66480;9767
66480;9768
138074;9769
86710;9770
62061;9771
109739;9772
32524;9773
27325;9774
43315;9775
103440;9776
127967;9777
72899;9778
61502;9779
127129;9780
85301;9781
110388;9782
110388;9783
88571;9784
59745;9785
81833;9786
67632;9787
50931;9788
93408;9789
123425;9790
60200;9791
81077;9792
110688;9793
89698;9794
47131;9795
75252;9796
23109;9797
13136;9798
117556;9799
55073;9800
63836;9801
107876;9802
56469;9803
87848;9804
94968;9805
114710;9806
77146;9807
103451;9808
102456;9809
108923;9810
84034;9811
112940;9812
47131;9813
108535;9814
58726;9815
41298;9816
46901;9817
27013;9818
84168;9819
101893;9820
72541;9821
66306;9822
126754;9823
2800;9824
26723;9825
32742;9826
87041;9827
114120;9828
41855;9829
131541;9830
131541;9831
2220;9832
48756;9833
66568;9834
70073;9835
108233;9836
51910;9837
88184;9838
112917;9839
52911;9840
25695;9841
112917;9842
85352;9843
133101;9844
83263;9845
46902;9846
49679;9847
30064;9848
57107;9849
73957;9850
46540;9851
86383;9852
20844;9853
78007;9854
75565;9855
96726;9856
87035;9857
78854;9858
65005;9859
88959;9860
94154;9861
54557;9862
78089;9863
142164;9864
22458;9865
14997;9866
105646;9867
77343;9868
47571;9869
65263;9870
65892;9871
25952;9872
69883;9873
124608;9874
60729;9875
49587;9876
49586;9877
124320;9878
86715;9879
72196;9880
91272;9881
93832;9882
75568;9883
50372;9884
49679;9885
130033;9886
103179;9887
81743;9888
73434;9889
88716;9890
91361;9891
60867;9892
84024;9893
79063;9894
30814;9895
54079;9896
127129;9897
93820;9898
25072;9899
26408;9900
72994;9901
58360;9902
117747;9903
19219;9904
83511;9905
116247;9906
51340;9907
127129;9908
102634;9909
73243;9910
102634;9911
88972;9912
53271;9913
51839;9914
80433;9915
59616;9916
43237;9917
64979;9918
60527;9919
60527;9920
27011;9921
56784;9922
56784;9923
138801;9924
90268;9925
59048;9926
58720;9927
88191;9928
124609;9929
60728;9930
19157;9931
83717;9932
11888;9933
52625;9934
67648;9935
123374;9936
51123;9937
119652;9938
124082;9939
78283;9940
58793;9941
126997;9942
140456;9943
9611;9944
59048;9945
141999;9946
81386;9947
116873;9948
79009;9949
11048;9950
141569;9951
49666;9952
8751;9953
13362;9954
9201;9955
141741;9956
141741;9957
35900;9958
62191;9959
76049;9960
141810;9961
89739;9962
83513;9963
84034;9964
142164;9965
55188;9966
56640;9967
73610;9968
59379;9969
61723;9970
53331;9971
68359;9972
81943;9973
86208;9974
10937;9975
55503;9976
122954;9977
80863;9978
122954;9979
139009;9980
75822;9981
138819;9982
87084;9983
61964;9984
26965;9985
91134;9986
91134;9987
9366;9988
61831;9989
20734;9990
72388;9991
134080;9992
25500;9993
30068;9994
87774;9995
69642;9996
37614;9997
88959;9998
90529;9999
141226;10000
19043;10001
93241;10002
16595;10003
37895;10004
48261;10005
110887;10006
109817;10007
91134;10008
60101;10009
32936;10010
59716;10011
65932;10012
49885;10013
86744;10014
69812;10015
59709;10016
77231;10017
133825;10018
63771;10019
15160;10020
128088;10021
65451;10022
133006;10023
133006;10024
133917;10025
143837;10026
75120;10027
94906;10028
124428;10029
119742;10030
72120;10031
45829;10032
114298;10033
113808;10034
94968;10035
94217;10036
101715;10037
53125;10038
64651;10039
64142;10040
19311;10041
77470;10042
70166;10043
93841;10044
71833;10045
80836;10046
7466;10047
7765;10048
2957;10049
106807;10050
24811;10051
115757;10052
15909;10053
118401;10054
133564;10055
78310;10056
83113;10057
117283;10058
137884;10059
116873;10060
82529;10061
61074;10062
71801;10063
92195;10064
118101;10065
142122;10066
137541;10067
35636;10068
75472;10069
24552;10070
76794;10071
123624;10072
87807;10073
77026;10074
9554;10075
27563;10076
17276;10077
54914;10078
2957;10079
113325;10080
69142;10081
78728;10082
78854;10083
26220;10084
59050;10085
20007;10086
132750;10087
67275;10088
78064;10089
109818;10090
52755;10091
94910;10092
94910;10093
77947;10094
112;10095
114982;10096
109985;10097
120168;10098
127129;10099
118464;10100
112046;10101
142635;10102
61740;10103
94536;10104
77494;10105
83205;10106
83313;10107
77119;10108
93832;10109
117401;10110
76033;10111
82342;10112
65189;10113
59765;10114
74062;10115
78369;10116
28892;10117
107444;10118
109814;10119
120078;10120
60094;10121
142033;10122
90905;10123
79100;10124
32377;10125
91126;10126
120079;10127
114982;10128
72182;10129
72182;10130
104811;10131
70266;10132
110169;10133
79066;10134
47133;10135
99016;10136
49202;10137
13219;10138
133573;10139
72074;10140
26380;10141
70395;10142
51127;10143
82762;10144
88336;10145
19924;10146
65005;10147
17614;10148
30922;10149
76536;10150
108649;10151
143712;10152
143712;10153
91413;10154
80575;10155
83227;10156
118331;10157
75625;10158
92126;10159
20500;10160
57750;10161
82875;10162
59420;10163
83332;10164
48756;10165
55187;10166
118329;10167
75825;10168
49614;10169
68689;10170
60899;10171
65434;10172
78359;10173
65435;10174
59427;10175
84896;10176
100648;10177
579;10178
104141;10179
83867;10180
35277;10181
578;10182
578;10183
578;10184
70302;10185
71726;10186
130539;10187
67516;10188
59049;10189
59049;10190
122899;10191
75180;10192
102084;10193
64988;10194
92663;10195
38947;10196
19018;10197
85575;10198
53943;10199
12548;10200
65005;10201
69699;10202
59709;10203
79671;10204
143922;10205
57921;10206
63348;10207
102074;10208
72293;10209
79472;10210
20848;10211
16018;10212
126326;10213
7666;10214
81746;10215
91361;10216
115372;10217
25166;10218
12966;10219
73499;10220
102067;10221
143760;10222
11498;10223
91777;10224
77108;10225
118325;10226
20968;10227
86430;10228
84557;10229
19916;10230
120156;10231
26446;10232
39893;10233
25334;10234
54390;10235
75487;10236
67998;10237
72302;10238
81042;10239
59712;10240
72296;10241
29419;10242
60620;10243
93832;10244
61029;10245
100377;10246
67281;10247
85941;10248
49708;10249
59862;10250
94158;10251
48286;10252
114007;10253
127129;10254
41883;10255
63046;10256
17119;10257
109242;10258
19018;10259
70938;10260
83205;10261
116037;10262
83614;10263
116037;10264
102064;10265
10351;10266
46905;10267
88571;10268
50207;10269
33800;10270
81746;10271
65001;10272
5217;10273
92950;10274
72993;10275
61025;10276
102355;10277
41475;10278
53039;10279
78387;10280
93448;10281
87821;10282
69442;10283
28658;10284
133007;10285
81746;10286
77801;10287
74147;10288
18770;10289
115875;10290
85622;10291
96668;10292
63769;10293
80769;10294
10907;10295
71030;10296
71030;10297
96375;10298
91511;10299
79799;10300
132957;10301
114573;10302
45624;10303
22879;10304
64190;10305
137839;10306
81441;10307
18122;10308
18122;10309
84647;10310
69885;10311
49181;10312
52120;10313
25633;10314
119134;10315
135061;10316
57620;10317
41347;10318
32237;10319
12388;10320
12388;10321
30119;10322
76967;10323
141811;10324
116595;10325
50137;10326
61;10327
118645;10328
117203;10329
91272;10330
71292;10331
57795;10332
127973;10333
53642;10334
90510;10335
127129;10336
61724;10337
82081;10338
57411;10339
57411;10340
28605;10341
66964;10342
78093;10343
73500;10344
79063;10345
75825;10346
128094;10347
117173;10348
143242;10349
112924;10350
24419;10351
70589;10352
34511;10353
95322;10354
45049;10355
87116;10356
90509;10357
95682;10358
102341;10359
98057;10360
136434;10361
58409;10362
81833;10363
16326;10364
69092;10365
142373;10366
71340;10367
21695;10368
127129;10369
65527;10370
47132;10371
61049;10372
69092;10373
66310;10374
129492;10375
10256;10376
131481;10377
94495;10378
69716;10379
71292;10380
25080;10381
10912;10382
24817;10383
114120;10384
130893;10385
71293;10386
70481;10387
59387;10388
51965;10389
109244;10390
59194;10391
78722;10392
62383;10393
25500;10394
104541;10395
117555;10396
65138;10397
19018;10398
102043;10399
67999;10400
127129;10401
131847;10402
91517;10403
8949;10404
15939;10405
42661;10406
20332;10407
66923;10408
104539;10409
114699;10410
121834;10411
13636;10412
83571;10413
51491;10414
110550;10415
79063;10416
119001;10417
59049;10418
63347;10419
106045;10420
97761;10421
77221;10422
79289;10423
87112;10424
68952;10425
71292;10426
71292;10427
60044;10428
70832;10429
125695;10430
133510;10431
48940;10432
84509;10433
74843;10434
60078;10435
22157;10436
129021;10437
66991;10438
77450;10439
143015;10440
58075;10441
80687;10442
13137;10443
61084;10444
22641;10445
118778;10446
79767;10447
55189;10448
36615;10449
132581;10450
136391;10451
56639;10452
143900;10453
118777;10454
135172;10455
74200;10456
129200;10457
69987;10458
127129;10459
83444;10460
117401;10461
71939;10462
72386;10463
73950;10464
124067;10465
108037;10466
108037;10467
65283;10468
52274;10469
64439;10470
82834;10471
86378;10472
110169;10473
77045;10474
407;10475
100472;10476
81149;10477
73231;10478
141835;10479
55783;10480
143580;10481
61641;10482
80905;10483
11395;10484
109773;10485
83473;10486
99137;10487
116026;10488
136192;10489
109412;10490
61831;10491
57107;10492
57108;10493
130298;10494
63836;10495
26727;10496
62993;10497
32496;10498
71256;10499
95341;10500
12108;10501
124428;10502
142759;10503
78737;10504
110101;10505
19018;10506
124369;10507
66283;10508
77221;10509
9707;10510
135234;10511
49950;10512
143489;10513
16283;10514
42483;10515
133503;10516
110687;10517
130478;10518
28447;10519
28447;10520
94827;10521
123492;10522
111606;10523
135131;10524
71103;10525
60374;10526
1854;10527
61030;10528
93450;10529
61872;10530
96308;10531
89196;10532
76622;10533
113808;10534
16254;10535
66942;10536
84023;10537
86909;10538
142610;10539
140873;10540
10195;10541
54843;10542
64246;10543
76497;10544
91382;10545
71840;10546
118776;10547
61029;10548
90368;10549
72932;10550
59383;10551
71971;10552
78605;10553
103182;10554
92993;10555
87107;10556
87047;10557
90914;10558
90914;10559
90914;10560
79193;10561
100731;10562
141810;10563
131500;10564
142955;10565
56115;10566
61390;10567
129397;10568
86770;10569
48580;10570
81833;10571
21433;10572
87032;10573
97761;10574
105634;10575
62914;10576
14331;10577
63552;10578
135651;10579
77803;10580
19018;10581
54548;10582
34768;10583
20249;10584
65594;10585
133269;10586
89351;10587
65037;10588
87104;10589
62191;10590
73588;10591
23044;10592
25747;10593
31305;10594
128440;10595
54141;10596
114959;10597
24987;10598
88717;10599
42948;10600
36988;10601
77904;10602
72871;10603
136168;10604
75836;10605
56933;10606
76257;10607
73062;10608
4065;10609
81503;10610
2060;10611
61682;10612
29170;10613
109438;10614
114437;10615
54111;10616
6487;10617
32877;10618
126670;10619
141031;10620
89719;10621
125411;10622
19018;10623
90501;10624
12114;10625
102084;10626
123727;10627
90497;10628
82424;10629
90516;10630
61348;10631
51046;10632
51046;10633
21084;10634
119955;10635
59886;10636
128838;10637
77804;10638
86744;10639
80754;10640
72290;10641
106803;10642
91128;10643
48994;10644
62531;10645
47595;10646
62074;10647
76721;10648
110100;10649
109746;10650
102656;10651
60085;10652
61348;10653
77460;10654
19018;10655
20651;10656
85220;10657
89344;10658
89344;10659
111894;10660
10723;10661
71292;10662
131336;10663
141034;10664
22807;10665
12114;10666
59427;10667
66756;10668
80806;10669
61031;10670
61440;10671
129978;10672
89731;10673
87107;10674
106482;10675
61354;10676
88316;10677
117401;10678
123827;10679
117973;10680
64636;10681
86741;10682
143745;10683
85199;10684
95148;10685
30808;10686
52674;10687
112897;10688
109244;10689
108343;10690
59714;10691
65078;10692
63421;10693
77119;10694
16018;10695
16018;10696
128405;10697
126460;10698
47698;10699
15768;10700
61671;10701
51187;10702
55889;10703
112164;10704
480;10705
18211;10706
92150;10707
51545;10708
51545;10709
110879;10710
87867;10711
77923;10712
83475;10713
98908;10714
51841;10715
100957;10716
47131;10717
24222;10718
121360;10719
64458;10720
102629;10721
10909;10722
128987;10723
67544;10724
78828;10725
51859;10726
30635;10727
139843;10728
120078;10729
2956;10730
18499;10731
48054;10732
119652;10733
32292;10734
31305;10735
14489;10736
94451;10737
64798;10738
5374;10739
7879;10740
11889;10741
11163;10742
61390;10743
61026;10744
33306;10745
83098;10746
89654;10747
94911;10748
80010;10749
94911;10750
75571;10751
23044;10752
65892;10753
61832;10754
110991;10755
94080;10756
38807;10757
107891;10758
52139;10759
92658;10760
55189;10761
36439;10762
113806;10763
123630;10764
143711;10765
7666;10766
21695;10767
90141;10768
80584;10769
89491;10770
95575;10771
92276;10772
123441;10773
12688;10774
61275;10775
61724;10776
24904;10777
2957;10778
130366;10779
11978;10780
131268;10781
82105;10782
82030;10783
18615;10784
143189;10785
15658;10786
92264;10787
94535;10788
55343;10789
18153;10790
84037;10791
63677;10792
42457;10793
23117;10794
45996;10795
138769;10796
142610;10797
60997;10798
79317;10799
25072;10800
24904;10801
52829;10802
52829;10803
92045;10804
92045;10805
17318;10806
128928;10807
55956;10808
133909;10809
47103;10810
23422;10811
94911;10812
65019;10813
49657;10814
42286;10815
108915;10816
15520;10817
58396;10818
62751;10819
13135;10820
10256;10821
27186;10822
125503;10823
16519;10824
52916;10825
139753;10826
65037;10827
91272;10828
19018;10829
88571;10830
72042;10831
72042;10832
31478;10833
102074;10834
21233;10835
17300;10836
45996;10837
101715;10838
16406;10839
94084;10840
104547;10841
35006;10842
81637;10843
18967;10844
104648;10845
58271;10846
35490;10847
83118;10848
83460;10849
83460;10850
22657;10851
104815;10852
19018;10853
27283;10854
129238;10855
28040;10856
73714;10857
131268;10858
100940;10859
97307;10860
31479;10861
87821;10862
78739;10863
50310;10864
128465;10865
74837;10866
68103;10867
84856;10868
50931;10869
5837;10870
75536;10871
61495;10872
67100;10873
100595;10874
30056;10875
102900;10876
81845;10877
143396;10878
140029;10879
66433;10880
1287;10881
95521;10882
119372;10883
32781;10884
61641;10885
11643;10886
65183;10887
50930;10888
19018;10889
82769;10890
72994;10891
140502;10892
61357;10893
52981;10894
80211;10895
76400;10896
100940;10897
100940;10898
78754;10899
130978;10900
55187;10901
103555;10902
19774;10903
142596;10904
69880;10905
111495;10906
52622;10907
22449;10908
79130;10909
142602;10910
85648;10911
52622;10912
68990;10913
132114;10914
31847;10915
27488;10916
88745;10917
108775;10918
90129;10919
28690;10920
28690;10921
8964;10922
66854;10923
105358;10924
116753;10925
107876;10926
58379;10927
59715;10928
123673;10929
63344;10930
72060;10931
13151;10932
64303;10933
114996;10934
38637;10935
27488;10936
87001;10937
117773;10938
35123;10939
83123;10940
114759;10941
135396;10942
135596;10943
120065;10944
66917;10945
69214;10946
1713;10947
2640;10948
81270;10949
60940;10950
88212;10951
75626;10952
132956;10953
125402;10954
124056;10955
75362;10956
114960;10957
65284;10958
77587;10959
15719;10960
40287;10961
64970;10962
109844;10963
84161;10964
53636;10965
128346;10966
139360;10967
139359;10968
130052;10969
6084;10970
59388;10971
13185;10972
140286;10973
86615;10974
2321;10975
83855;10976
109844;10977
101795;10978
78160;10979
